3667	black tty 1-6 screens	after installing ubuntu 10.04 i had some flickering issues , so i tried upgrading drivers and such , then i installed the fglrx driver and the flickering have gone away but when trying to access the tty screens from 1-6 the screen goes blank . i 'm able to get back in to gnome on tty7 . any one have a suggestion on what to try here ? dennis the output is : glennwiz @ linux-laptop : ~ $ sudo cat /dev/vcs1 ubuntu 10.04.1 lts linux-laptop tty1 linux-laptop login : nerdfest im using radeon x1300 lspci output 00:00.0 host bridge : intel corporation mobile 945gm/pm/gms , 943/940gml and 945gt express memory controller hub ( rev 03 ) 00:01.0 pci bridge : intel corporation mobile 945gm/pm/gms , 943/940gml and 945gt express pci express root port ( rev 03 ) 00:1b.0 audio device : intel corporation n10/ich 7 family high definition audio controller ( rev 01 ) 00:1c.0 pci bridge : intel corporation n10/ich 7 family pci express port 1 ( rev 01 ) 00:1c.1 pci bridge : intel corporation n10/ich 7 family pci express port 2 ( rev 01 ) 00:1c.3 pci bridge : intel corporation n10/ich 7 family pci express port 4 ( rev 01 ) 00:1d.0 usb controller : intel corporation n10/ich7 family usb uhci controller # 1 ( rev 01 ) 00:1d.1 usb controller : intel corporation n10/ich 7 family usb uhci controller # 2 ( rev 01 ) 00:1d.2 usb controller : intel corporation n10/ich 7 family usb uhci controller # 3 ( rev 01 ) 00:1d.3 usb controller : intel corporation n10/ich 7 family usb uhci controller # 4 ( rev 01 ) 00:1d.7 usb controller : intel corporation n10/ich 7 family usb2 ehci controller ( rev 01 ) 00:1e.0 pci bridge : intel corporation 82801 mobile pci bridge ( rev e1 ) 00:1f.0 isa bridge : intel corporation 82801gbm ( ich7-m ) lpc interface bridge ( rev 01 ) 00:1f.2 ide interface : intel corporation 82801gbm/ghm ( ich7 family ) sata ide controller ( rev 01 ) 01:00.0 vga compatible controller : ati technologies inc m52 [ mobility radeon x1300 ] 02:06.0 cardbus bridge : texas instruments pcixx12 cardbus controller 02:06.2 mass storage controller : texas instruments 5-in-1 multimedia card reader ( sd/mmc/ms/ms pro/xd ) 02:06.3 sd host controller : texas instruments pcixx12 sda standard compliant sd host controller 02:06.4 communication controller : texas instruments pcixx12 gemcore based smartcard controller 08:00.0 ethernet controller : broadcom corporation netxtreme bcm5753m gigabit ethernet pci express ( rev 21 ) 10:00.0 network controller : intel corporation pro/wireless 3945abg [ golan ] network connection ( rev 02 ) anyone have a suggestion ?
3672	nvidia proprietary driver performance in 10.10	i 've just upgraded to maverick 10.10 beta and notice heavy performance penalty on my nvidia gt240 card . will it be fixed for release ? edit : for me , 260.19.12 fixes all bugs . perfomance & stability now perfect !
3673	how to troubleshoot ubuntu one in maverick beta ?	i just updated to the maverick beta ( actually it 's a fresh install , and not an upgrade of 10.04 ) . but now `` ubuntu one '' does n't show up in my me-menu thing . in addition , when i go to ubuntu one from system- > preferences and attempt to log in from there it will sometimes look like it works , but other times it wo n't do anything . when i go to the command line and type u1sdtool -s it will either say something like `` doing auth dance '' or `` auth failed '' and often it has never even prompted me to log in or try to get a new password ( even though i know it 's correct ) . anyway , this is the main hangup i have with the maverick beta . i ca n't get to my ubuntu one account from the native client . is this a widespread issue ? is there something i can do to fix this ?
3677	disable wireless on startup	i use ubuntu 10.04 and i see , that every time when i start it enables wireless connectivity . i know , that there is a topic about it on ubuntu forums , but i think i will get old before i get an answer there ( if there is one ) . i would like to disable it by default , but to have possibility to enable or disable it later . upd : i 'm looking how to disable wireless adapter . something like fn + ... in windows , but in windows it remembers the last state . in ubuntu wireless adapter is always enabled at startup . re-upd : picture with what i 'm talking about : when i press fn + f2 it disables those diodes and wireless + bluetooth .
3678	how to make my own dropbox / ubuntu one server at home ?	does anybody know of any resources that can show me how to make my own `` dropbox , ubuntu one '' server at home ? i really like the idea of these services , but i do n't want to put my 'stuff ' in the clouds . ideally , it should have a client that runs on linux and windows . i tried to setup ifolder on my ubuntu 10.04 , but without any success so far .
3683	download flock browser in command line	is flock browser available in ubuntu 10.4 . if so how do i download in command line . is it perhaps : sudo apt get flock browser not sure , will appreciate some help . thnxs
3689	clock running too fast	i 'm currently ( for some days now ) having the problem , that my ubuntu clock runs to fast . and by to fast i mean like : last time i adjusted it was at 4 pm , now ( 10:25 pm ) it shows 10:57 pm ! any ideas how to fix that ? could it have something to do with handbrake ? ( i 'm currently ripping my dvd collection , so handbrake is always running ) . my system : ubuntu 10.4 , all updates , handbrake from getdeb ( 0.9.4 i think ) , intel core2quad , 4 gb ram , nvidia gtx 260 ( 195.36.24 according to nvidia-settings ) thx for any help edit : dmesg : http : //pastebin.com/vaanad5e /proc/interrupts : http : //pastebin.com/vazlahzr cmdline : boot_image=/boot/vmlinuz-2.6.32-24-generic root=uuid=082d6800-413b-43d7-b4d1-b96b0d774f32 ro quiet splash
3690	alternative to photoshop or paint.net	i have been moving toward ubuntu from a long time windows development background . the one program i can not seem to do without is a graphic editor . i have seen recommendations for programs , but they turn out to be directed at children or tailored to working with personal photographs . i am looking for something more for programming tasks like analysing colors , resizing , creating web graphics , etc . i have used photoshop in the past and more recently have mostly used paint.net for windows . is there a program for ubuntu that covers this area ?
3697	how do i install fonts ?	question says it all . i need them to be available in gimp .
3700	dosfsck `` unable to create unique name ''	i have an archos 605 media player that seems to have become corrupted , so i 'm trying to run fsck on it . it mounts as a fat32 hard drive , so i ran sudo dosfsck -a and this is what i got : dosfsck 3.0.7 , 24 dec 2009 , fat32 , lfn there are differences between boot sector and its backup . differences : ( offset : original/backup ) 65:03/00 not automatically fixing this . unable to create unique name i suspect this means i 'm screwed , but i 'd appreciate any additional insight from someone who knows more about dosfsck than i do .
3707	automatically change resolution when connecting an external monitor , nvidia driver	i run ubuntu on my macbook pro , with nvidia proprietary driver . i 've made a little hack script http : //www.coldcode.net/2010/05/nvidia-auto-display.html which detects the presence/absence of an external monitor and switches the resolution accordingly . does anybody know of a better way to do that ? my script also works around specific issues of the nvidia partial xrandr implementation ; assuming a xrandr compliant xorg driver , is there a way to do the same thing in a less hackish way ?
3708	how to troubleshoot/bug report a problem that only appears right after startup ?	recently the network manager applet has been crashing immediately after startup and only at startup . it remains stable throughout the rest of the day . how would i begin to discover what the issue is ? there must be a general method of attack on a problem like this . normally i would try running the program from the terminal to see if any error messages are printed but nm-applet does not seem to crash once i restart it .
3710	how can i stop bluetile from changing the window manager theme ?	when i start bluetile it replaces the current theme of the window manager . how can i keep the current theme and settings , and still use bluetile ?
3719	how can i set different sensitivities for two mice at the same time ?	i often use a usb mouse and my laptop 's pointing stick at the same time . i can adjust the sensitivity in mouse preferences , but the sensitivities of the two mice are so different that i can not find a compromise setting . is there a way to specify a different sensitivity setting for each mouse ?
3720	loading/shutdown gui problems ?	i am using a partition created from wubi , and this is only because windows is needed for activities like gaming and watching movies on certain websites that require the silverlight plugin . all of the partitions i have created in the past have worked fine . this new install , however , has a problem . i formated a month or so back to allow more space . back then , i only created a partition that allowed for a few gigs of space . i deleted the partition in windows and gave myself the 30gb partition . this is because i planned to work from my ubuntu partition entirely except for the above-mentioned things . it worked fine for a week or so . then , for some reason , the ubuntu loading screen ( the purple one with the four or five red dots that slowly light up ) went wrong . instead of coming to this screen from start-up in my native resolution of 1440x900 and having the dots all light up before the operating system presented the login screen , the system waited a while at the screen with the blinking underscore , then quickly flashed green , presented the purple ubuntu screen in a low resolution , allowed time for only 2 or 3 dots to light up , and the instantly took me to the login screen . this was originally only a problem with start-up . however , it is now a problem with shutdown too , and i fear it might be detrimental to my system the way it works . whenever i shut down , the same purple ubuntu screen comes up in low resolution . there is no green flash here . it just appears after my programs are assumed to have closed . the dots begin to light up , and after only a couple of the dots light up as opposed to all of them , the system suddenly just shuts down . lately , it has also had some other problems . these happen every once in a while as in every three or four days . when i go to shut down , the purple ubuntu screen will appear but without the dots yet still in a low resolution mode . there will be some text over the logo as if it is a terminal outputting information from the system about closing programs , killing the system , and so on . sometimes this text appears for a short while before the shutdown . other times , my system has actually been stuck on this screen ; requiring a hard shutdown . in fact , when i installed kubuntu desktop environment a few weeks back ( this was after the problem , so it 's not kde ) , i shut down my computer and went to bed without confirming it had shut down . when i woke up , my computer had literally sat all night at the kubuntu logo display screen ; having failed to shut down . does anyone know what the problem is ? i do n't think it 's my graphics card or processor or anything , even though both of them currently have their problems . windows loads fine . the ubuntu partition works fine when i am working in it . there are no problems elsewhere . i do not remember installing any software that would do this . the last big modification to my system around the time this started were simple changes of my desktop wallpaper .
3727	from the time ubuntu font is released , how long will it take for major websites ( facebook , yahoo , google etc . ) to support it ?	the title explains it already ...
3732	change font used in the tab-bar of treestyletab	firefox 3.6.8 on ubuntu 9.10 ; using treestyletab 0.10.2010040201 . i use the tab-bar on the right , and i would like to see more of the tab names without widening the bar . the default font used is sans , i believe ; i would like to use something like condensed dejavu sans . i have n't found anything in the settings , nor in the about : config page , so i presume i can play some .css trick , but i do n't know where to start . how can i do this change ?
3735	monitor resolution 1366 x 768 , with bad edid detected	i 'm having trouble getting a cheap lcd 18.5 inch monitor to work properly with ubuntu 10.04.1 . the brand is `` great wall '' . it 's supposed to have resolution 1366x768 , but i can only set it as 1360x768 . i have ubuntu installed on an external hard drive , and for what it 's worth , at work i have a nicer 18.5 inch monitor , hp brand , also 1366 x 768 , and it works perfectly when i boot there . i have tried using cvt , but it gives me this : $ cvt 1366 768 # 1368x768 59.88 hz ( cvt ) hsync : 47.79 khz ; pclk : 85.25 mhz modeline `` 1368x768_60.00 '' 85.25 1368 1440 1576 1784 768 771 781 798 -hsync +vsync i managed to add this 1368 x 768 mode to my xorg.conf , that i generated using some command i ca n't remember now ( sorry ! ) , but it looked just as bad as 1360 x 768 , so i undid the change . i can live with it for watching video , but any extended openoffice session makes me want to poke my eyes out : ) i 'm using intel graphics : 00:02.0 vga compatible controller : intel corporation 82915g/gv/910gl integrated graphics controller ( rev 04 ) any suggestions ? can i get the edid out of the hp monitor and try to override it for the monitor at home ? ( and cross my fingers ) edit : i have added the xorg-edgers ppa , and it did n't make any difference . here is my xorg.0.log in case it helps : http : //clippy.cz.cc/index.php ? show=124 edit2 : i got the modeline for 1366 x 768 on the hp monitor at work . going to try it at home and see what happens . this is what i got from the xorg.0.log when booting the computer with my external hd with ubuntu 10.04 : modeline `` 1366x768 '' x0.0 85.50 1366 1435 1578 1790 768 771 781 798 -hsync +vsync ( 47.8 khz ) edit3 : tried the modeline above , and it gave similar results to modelines for 1360 and 1368 . but then i noticed something , so see below for the answer to my own question : )
3743	video tearing sorted now low cube performance	i 've just sorted out the tearing in videos on my pc following this guide : http : //ubuntuforums.org/showthread.php ? t=1390284 however before this i had a wonderfully performing cube , nice smooth and no/very little tearing ( at least only around the sides ) now however the cube feels slow when rotating and i get some sort of tearing ( white lines ) underneath my gnome panel when 'landing ' on a desktop any ideas how i can return to the previous performance of the cube without turning sync to vblank off ?
3744	how do i modify my path so that the changes are available in every terminal session	i want to add a directory to search my search path . i know i have to modify the $ path environment variable . however , i want the change to be permanent , so that it is always in effect , for every terminal ( bash ) window i open . there is an overload of confusing and possibly conflicting information on https : //help.ubuntu.com/community/environmentvariables i am using ubuntu 10.04 . suppose i want to add /usr/local/foo to my $ path . which file ( .bashrc , .profile , .bash_login , etc ... ) should i modify and what should the new line ( s ) look like ?
3749	suspend does n't work on dell inspiron 1525	i 'm having a dell inspiron 1525 . suspend and resume were working correctly . all of a sudden , when i click the suspend menu option the system does n't get suspended . instead , it is being locked . viewing dmesg output reveals [ 48214.876143 ] sky2 eth0 : disabling interface [ 48215.844400 ] pm : syncing filesystems ... done . [ 48215.872063 ] pm : preparing system for mem sleep [ 48215.872070 ] freezing user space processes ... ( elapsed 0.00 seconds ) done . [ 48215.873464 ] freezing remaining freezable tasks ... ( elapsed 0.00 seconds ) done . [ 48215.873582 ] pm : entering mem sleep [ 48215.873597 ] suspending console ( s ) ( use no_console_suspend to debug ) [ 48225.872091 ] usbhid 6-2:1.0 : suspend error -5 [ 48225.872100 ] pm_op ( ) : usb_dev_suspend+0x0/0x20 returns -5 [ 48225.872104 ] pm : device 6-2 failed to suspend : error -5 [ 48225.872106 ] pm : some devices failed to suspend [ 48225.876917 ] pm : resume of devices complete after 4.807 msecs [ 48226.076192 ] pm : resume devices took 0.204 seconds [ 48226.076203 ] pm : finishing wakeup . [ 48226.076205 ] restarting tasks ... done . [ 48226.388912 ] sky2 eth0 : enabling interface [ 48226.390582 ] addrconf ( netdev_up ) : eth0 : link is not ready [ 48227.894532 ] sky2 eth0 : link is up at 100 mbps , full duplex , flow control rx [ 48227.894999 ] addrconf ( netdev_change ) : eth0 : link becomes ready [ 48237.172073 ] eth1 : no ipv6 routers present in particular usbhid 6-2:1.0 : suspend error -5 . google did n't find anything useful about that . how can i further troubleshoot this matter ?
3750	what precautions should i take when exposing my desktop directly to the internet ?	i 've always used my ubuntu desktop behind the security of a router with nat , but there have been a few times when i 've had to plug it directly into an active cable modem . in general , what precautions i should be taking in situations when my computer is exposed to the internet like this for extended periods of time ? specifics that immediately come to mind are : are there any default network services i might want to disable ? is there a need to modify the default firewall configuration ? should i be concerned about services using password authentication ? what kind of logging can i do to be notified of unauthorized access ? i realize that questions like this are just the tip of the iceberg of expansive topics that entire professions are based upon , so let me make clear : what i 'm looking for are a few straightforward recommendations of best practices or configuration changes that a desktop user would find useful in a default ubuntu installation .
3759	change directory ( cd ) but by replacing a part of the path only	not sure if it is possible , but i seem to remember from my old days using aix it was possible to change my path by just saying which part of the path needed to be replaced by something else . for instance , say i have two paths : /etc/application-2.0.1/options/default and /etc/application-1.0.8/options/default that i could switch from folder 1 to 2 using a command like cd /2.0.1/1.0.8/ which would replace , in the path , the string 2.0.1 to 1.0.8 . obviously this does not work for me now . but is there a way to do this ?
3773	multiple shortcuts for same functionality	i really like some of my shortcuts but i find at times there are other ways i would like to invoke the same shortcut . for example : ctrl + alt + left/right switches workspaces left/right respectively . i want a mouse click to perform this same functionality . my mouse wheel can go left/right and i want to map this to go left/right in my workspaces but i also want the keyboard shortcut to remain .
3778	good text editor for ruby on rails programming ?	i 'm trying to find a text editor that i can use for doing ruby on rails development . i have been using textmate on my mac and would love to find something that even comes close to that experience . my ubuntu laptop is a little old , and does n't have a lot of memory , so i need something lightweight . i do n't need/want a bloated ide because the performance on my slow laptop would be terrible . it would be nice if this text editor had : syntax highlighting a project/file browser view to be able to open files in my project keyboard shortcuts ( do n't need them as much )
3780	how to make hp ir6 remote control work ?	i 've been using an hp pavillion dv4-1430us laptop with ubuntu 10.04 installed on it . i want to use the ir6 remote control that comes with the laptop on my ubuntu . however , i 've failed to do so after several attempts . could anyone please let me know about the complete and detailed procedure to get the remote working in ubuntu 10.04 ?
3781	does ubiquity support installing via pxe ?	i have a pxe server at home for doing network-based installs , which uses the text-based alternate installer . however in 10.10 the ubiquity ( aka graphical ) installer has some really nice features ; like installing in the background while i fill out my user information , installing updates as part of the install , and it looks pretty great . is there a way to set up netboot with ubiquity so i can use my existing pxe server but have a nice graphical installation ?
3782	smartphones and ubuntu	it is time for a new cell phone and i am facing the difficult question : which one ? i would like to get a smartphone and am now browsing around the web to see which smartphone provides the best support for ubuntu and can synchronizes best with ubuntu . any tips , info and experience to share ?
3796	in regards to memory usage , what are buffers ?	just took a look at the memory usage ( with free -m ) on one of my ubuntu servers and saw this : total used free shared buffers cached mem : 751 624 127 0 256 236 -/+ buffers/cache : 131 619 swap : 299 0 299 what is a buffer ? if something needed ram to process something , would a buffer give up its allotment ( like cache would ) ? is there any way i can find what 's using the 256mb of memory for buffer ? should i be worried ?
3804	can you install ubuntu from a livecd via vnc or similar ?	it is possible with other distros ! if so , how do you do it ?
3805	how can i reduce the time taken to login by postponing/delaying some startup applications ?	i have setup some applications to startup on each login ( e.g. , redshift-gtk , gtg ) automatically but after adding these to startup applications ( system - > preferences - > startup applications ) obviously the time taken to login has increased . due to all this the time it takes for my panels , desktop etc to appear is too long - until which i am forced to wait . i do n't need these apps to be available immediately , but it would be good if they startup eventually , meanwhile the ubuntu menu/panel is available for running other apps that i might need to . i tried using at command , with the intention of editing all startup applications to put the commands in the at queue , but this did n't work since the apps do n't get the necessary environment variables ( like display ) . is this what nice command is used for ? any other ideas how i can accomplish this ? if possible , i would like to avoid editing the startup applications commands , since this would mean a lot of effort to replicate on other machines i use .
3807	how to check if network proxy is really applied ?	i 'm trying to set network proxy to use my lan 's internet connection to update packages . while the proxy settings works on my firefox , but the package manager still can not connect to internet . i have set proxy in system > > preferences > > network proxy and i have entered the user/pass for the proxy in 'details ' too . how can i make sure that the proxy network is applied correctly ?
3815	how to share files between ubuntu and osx ?	is there any links/tutorials/videos that helps me share files between ubuntu and mac osx ?
3817	text box select issue	i have this issue where the entire text in text boxes is selected whilst i 'm typing in it . for example , in firefox search box i 'd try to type `` foo '' but end up with `` o '' because i managed to type `` fo '' before everything was selected , and then typed `` o '' which replaced the `` fo '' . when it happens , it is incessant - not just a one-off . but it does n't happen all the time , and i have n't managed to figure out what causes it to start and stop . is this a known problem with an easy solution ? edit : this has nothing to do with touchpad . i get this occasionally even on a machine without one . i can usually rectify the issue just be alt-tabbing about a few times .
3818	vb.net programming in ubuntu	i have just started at sixth form college , and i 'm going to take a computing a-level . i have been informed all the programming in the first year is in vb.net on windows ( i believe you are allowed more freedom in the second year ... ) i do have a windows xp partition and you can download visual basic express edition for free , however i would like to know to what extent am i likely to be able to use ubuntu ( mono or anything else ) for my studies ? can anyone give me any pointers of where to start ? realistically if this is to work i need to be able to use the same files/projects/whatever on both ubuntu and windows - so i can work from windows machines at college , and more importantly so teachers can look at and mark my work ! ( i do n't really want to make a point of asking my teacher about my ubuntu use , i 'd prefer to blend in and be a normal student ... )
3830	how can i use networkmanager in gdm ?	i need to connect to a specific wireless network before being able to successfully connect to my user account , since it needs access to a secured ldap server . the same applies when i am outside of the office , where i need to connect to a vpn before i can log in .
3832	how to remove envelope from indicator applet without uninstalling the indicator-messages package ?	i am tired of the envelope in the indicator applet ( also known as the messages menu ) because i do n't use it so i would like to get rid of it but i do n't have root access so i ca n't remove it by uninstalling the indicator-messages package . is there another way to disable this applet ? does n't the indicator applet offer a way to select which indicator is displayed or not ?
3834	lenovo thinkpads , brightness function keys make two steps instead of one , looking for workaround	do you know any workaround for this very long lasting bug buried somewhere in kernel or in gnome-power-manager , please ? thanks in advance . see description : https : //bugzilla.gnome.org/show_bug.cgi ? id=579224
3837	ubuntu finances and future of project	what are the chances that the ubuntu project will die if its primary source of funds are removed ? in other words , how healthy are the finances of the ubuntu sponsors canonical ? is ubuntu losing money ?
3841	desktop does n't remember brightness settings after a reboot	every time i reboot my machine the brightness goes back to 100 % in gnome . i wish it would keep the last setting . is there anyway ?
3850	how can i audit users and access attempts to ssh on my server ?	i 've had a few security problems with a server of mine , a few ssh users have been setting up fires aka giving problems . i would like to : track user logins and logouts track activity of these ssh , in order to discover any malicious activity prevent users from deleting logs i am not much of a sys admin and i am quite inexperienced in this matter , so any kind of advice would be very welcome and very helpful . : )
3856	how can i configure ubuntu to report its hostname to windows ?	how can i configure ubuntu server to report its hostname in such a way that typing http : //thehostname/ in a web browser will connect to apache running on my windows machine . this question is not about configuring apache , but more specifically getting myhostname to resolve to the machine 's ip address from a computer running windows . extra information : i am running ubuntu server 10.04.1 32bit with minimal changes from default . the most notable change is enabling ufw .
3860	auto-start service on bootup that depend on network	i have a particular service ( in this case openfire ) that runs at startup . when it starts , it attempts to connect to a database at a given hostname . at startup time it fails to connect to that database because it can not find the host in dns . my best guess is that this service is executing on startup before networking has initialized and dns servers have been obtained from dhcp . is there any way to specify startup service dependencies that must be met before executing the /etc/init.d/ script ?
3863	script to dial 3g link in case network is down ?	i want to set up an ubuntu router with automatic fail-over to a 3g link . i can probably set up routing and link aggregation , but i do n't know how to monitor link status and dial the 3g link in case it is down . pointers to helpful resources greatly appreciated .
3865	how to find ( and delete ) duplicate files	i have a largish music collection and there are some duplicates in there . is there any way to find duplicate files . at a minimum by doing a hash and seeing if two files have the same hash . bonus points for also finding files with the same name apart from the extension - i think i have some songs with both mp3 and ogg format versions . i 'm happy using the command line if that is the easiest way .
3869	laptop 's internal bluetooth not being recognised by ubuntu : how to diagnose the problem ?	i have an acer aspire 4810t with ubuntu 10.04 installed on it . fn+f3 should turn on/off the internal bluetooth receiver . but it does nothing . the `` bluetooth '' menu in system > preferences says `` your computer does not have any bluetooth adapters plugged in '' . i have bluez and bluez-utils installed . other people have reported that bluetooth works out of the box on the timeline series of laptops with ubuntu . ( although others say that upgrading to a newer version of ubuntu rather than doing a fresh install can break things ... ) various things i 've read on forums that it is suggested i try have failed . hcitool dev gave an empty output ( just a line that said `` devices '' and nothing else . ) hciconfig finished with no output . lshw | grep bluetooth -a15 also finished with no output . i 'm not sure what the next step is in diagnosing what the problem is . what can i do now to figure out where the problem is ?
3870	moving wubi installed on an external hard drive to a laptop	i downloaded the 64-bit iso of ubuntu , mounted it with daemon tools , and installed it on an wd 500 gb `` my passport '' hard drive . i did this with the drive attached to my desktop machine . when i rebooted the desktop , it asked me if i wanted to boot into ubuntu or not . now , my thinking was `` if i plug this drive into my laptop , it should give me the same ubuntu option '' ... .yeah , not so much . it just boots straight into windows vista . i tried changing the boot order on the laptop ( it 's a toshiba ) , but there was no option for booting from usb . this may be the true problem . if it is , i 'll take that issue to superuser . : d anyone have any suggestions to solve my issue ?
3872	usb storage device automount	under ubuntu 10.04 one of the problems which appeared is that usb devices would no longer automatically mount when plugged in . normally i would get a pop up message asking what application i wanted to open the newly plugged in device with , however now that does n't happen . this happens regardless of the way the device is formatted ( ntfs or fat32 ) and all other usb devices ( printer , keyboard and mouse ) work perfectly . my current solution is the mount them manually using sudo mount dev/ ... /medai/ ... however to be honest i 'm just getting tired of having to do this . i 'm happy to post any extra information you are likely to need . i know there will be lots of places i could look to find out what 's going wrong but i have no idea where to start really .
3877	does preload in conlict with other read-ahead type processes ?	i would assume not as preload is installed to use idle priority . though i wonder if it is a duplication of efforts with other processes installed in ubuntu . does anyone have any more information ?
3879	restore gnome bookmarks with passwords	i have a bunch of bookmarks in my laptop , i know i can copy ~/.gtk-bookmarks to my desktop but i have to re-entry all the passwords for ftp , ssh , etc ... is there a way i could restore the bookmarks along with theirs respective passwords . my username/id is the same in both computers and both keyrings are unlocked on login . any help ?
3880	best alternative of itunes for the use of ipods	i have a large music collection on an external drive , and until i installed ubuntu , my preferred music player was itunes . i am currently using rythymbox . is there a program that is better for listening , loading onto ipods , and general organization ?
3883	how to recover deleted files ?	are there any tools , methods , incantations to recover recently deleted files on ubuntu ? if it makes any difference , i want to recover a keepass 2.x database file . but would be better to have a method/tool that works on any kind of file .
3899	how do i make xinput mouse settings persistent for a usb mouse ?	i use xinput to change the settings of my usb mouse : xinput set-ptr-feedback 'usb optical mouse ' 4 1 1 how can i make these settings persistent after unplugging the mouse or rebooting ?
3913	start ssh server on boot	i 've been doing my google-fu , but i can only find outdated guides or guides pertaining solely to the server variations of ubuntu . i need to set it up so that ssh server is run on boot , so i can access the computer remotely without having to first physically log in on the host computer . how would i do that ? i already have ssh server set up so that i can log in and all that , but first i would have to log in on the host and run sudo /etc/init.d/ssh start
3915	list of twitter clients that support oauth ?	can we get a list of twitter clients that support oauth going ? gnome : gwibber kde : choqok source > = beta 3 has oauth air : tweetdeck twhirl
3920	my computer does not want to start-up	i copied photos onto my notebook hard drive and got a warning of limited hard drive space ... i continued to copy photos onto my hard dirve . i got a message that the space limit was reached an no more photos could be copied onto the hard drive . i restarted my notebook and the initial ubuntu page could not load due to lack of memory . i tried to start-up in safe mode , buit to no avail . i guess that will mean that i uninstall ubuntu completely and reinstall it again . i have all important stuff backed up in case i need to unistall ubuntu . my screen is black at the moment with my computer name prompting for the password . when i type in the password i get a message '' the configuration defaults for gnome power manager have not been installed correctly . see administrator . '' what can i do and how do i do it ?
3924	disable `` ondemand '' cpu scaling daemon	i have a server that , as of the upgrade to 10.04 , is now running the `` ondemand '' cpu scaling daemon . why would it automatically install this ? i do n't want my server saving power at the expense of performance .
3929	will the new open source broadcom drivers be available in the current lts release ?	i just found out that broadcom has released a set of open source drivers for their wireless cards . i know that the ubuntu kernel team keeps a package of backported drivers for lts 10.04 . is the driver mature enough to be included in an update for lts users , or will they have to wait for 10.10 ? update for users who might be affected : how can i tell if i have a broadcom wireless card ?
3933	slow wifi with d-link dwa-160 a2	i recently bought a usb wifi adapter for my new desktop computer . it 's a d-link dwa-160 a2 . from the start it did n't want to work at all , but after unplugging and then plugging it back in , it seems to work . however , my browsing is painfully slow . networkmanager reports the connection to be at around 78-85 % signal strength , which seems perfectly acceptable . is there anything i can do to make it faster ? i 'm dual booting with windows 7 , where it seems to work fine , so i 'm guessing that the problem occurs because of crappy drivers .
3934	is it possible to use remote desktop from windows 7 to ubuntu ?	i 'm brand new to ubuntu and linux in general and i installed ubuntu on a second pc ( just to be sure that if i mess something up , i still have my windows 7 pc ) . is there an easy way for me to use remote desktop or an equivalent on my windows 7 pc to connect to my ubuntu pc ? i want to be able to work on ubuntu without having two keyboards/mice . so far , what i 've found on the web take for granted that i 'm already good with linux , which is not my case . so i 'm looking for a answer for dummies . ; )
3939	x61 fingerprint reader as a scanner ?	i 've got an x61 tablet pc with fingerprint reader , and i want a way to see the image ( ? ) scanned when i swipe my finger . obviously i can use it for login - i do n't really care about that , it 's easier for me to type my password . i just want to be able to see the fingerprint it gets .
3940	how do i get the wacom zoom wheel working ?	i 'm trying to get the zoom wheel on my wacom bamboo to work . though i have very little idea of how to do so . i tried using xinputwacom ( i think ) however it moaned it was missing something . is there anyway of running wacom-tools on 10.04 ? a bit more reading here on wacom-tools http : //who-t.blogspot.com/2010/09/wacom-support-in-linux.html
3942	should n't tasksel be installed by default ?	it just is n't there on the base install of a virtual host i am evaluating from an isp . not in path : root @ vpstest2 : ~ # tasksel -bash : tasksel : command not found config files not there : root @ vpstest2 : ~ # ls /usr/share/tas* ls : can not access /usr/share/tas* : no such file or directory it 's just ... . gone ! root @ vpstest2 : ~ # whereis tasksel tasksel : i 'm a little concerned that the install is broken . running locate spews this out : locate : can not stat ( ) ` /var/lib/mlocate/mlocate.db ' : no such file or directory
3944	music player that can access/catalog music on network drive	i have all of my music on a network drive hooked up to an ubuntu server . i can access the music from my ubuntu laptop . the problem is that i ca n't find a program that will use my samba connection to access the music directly . any suggestions ?
3945	what are the common maintenance tasks ?	when i was using windows , i used to run defrags , ccleaner and revouninstaller once a month to keep the system and the registry clean . i know ubuntu ( and all linux distro ) has a different system structure and doesnt need defrags , but i 've heard there are some mainenance tasks that help to keep the system clean ( for example , sudo apt-get clean or sudo apt-get autoremove ) how many of those commands/software ( and please explain what they do and if they can compromise the system stability ) do you know and use regularly ?
3949	how to open a remote session ?	earlier , i was trying to find a way to connect to ubuntu from windows 7 : http : //ubuntu.stackexchange.com/questions/3934/is-it-possible-to-use-remote-desktop-from-windows-7-to-ubuntu-10-04 the solution was simple enough , i installed tightvnc viewer on win7 and i can see/control the current ubuntu session . the problem is , if there 's no active session , i can not connect to ubuntu using tightvnc . my goal is to be able to use ubuntu that is installed on a computer in the basement from my windows computer that is on another floor . both computers are on the same lan . ubuntu pc will not have a monitor , keyboard or mouse plugged on it . ( currently , while i 'm configuring things , it does have those but i want to get rid of it as soon as possible . ) is there anyway to get ubuntu to start a session from my windows 7 pc without having to log in directly on the pc first ? like i can do with two windows pc using remote desktop , i can open a session on a remote computer and the desktop take the same screen resolution as the `` host '' computer . by the way , i 'm a total noob with linux and ubuntu . i got my `` for dummies '' book , but it seems that i 'm already trying to do things that are not discussed in the book ! thanks for your help !
3956	is there a sop cast player available ?	is there a good sopcast player for ubuntu ?
